property_id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,target
4877,0.747426635,-0.115320677,0.658601454,-1.5552256,1.293228268,0.769151587,-0.19923058,-0.262876373,-0.480175566,-0.090812908,0.092895745,0.108665408,0.518891585,-0.197319668,-0.280374344,-1.357591198,0.913198326,130
4878,0.089472507,-0.921918402,0.311529397,-0.313031896,2.180985424,0.524378576,-0.53614429,-0.315122608,-0.395631027,0.017713274,0.283521507,-0.036319105,0.500478669,-0.176819912,-0.648218641,-0.638384859,0.80089893,125
4879,-1.203170747,2.497920142,-3.062091543,2.443394459,-0.131749352,1.519167124,-0.156165286,-0.602354198,-0.217994854,0.732909061,0.544996454,0.197445576,-0.626363456,-0.520603479,-0.912718195,0.397333275,0.071647032,50
4880,-1.235344312,2.110840181,-4.318178387,1.03332244,-1.113658753,-1.002612708,0.276528351,0.235373288,1.323724833,-0.174257674,1.323418152,-0.258631739,-0.271411408,-1.732045706,-0.401141055,0.730462146,-0.18747743,115
4881,-1.684906649,-0.948976627,1.007969891,0.857060864,-0.793834221,-0.151792511,-0.487927359,-0.300959605,-1.058852185,0.298122068,-0.287177629,-0.424557411,1.418608659,0.8766976,-1.55727624,1.158848583,1.98044802,165
4882,-1.853783966,-1.137727788,-0.586869394,1.657490529,-1.539797881,0.489222881,1.115758599,-0.858820755,-0.011233249,0.647276703,0.190331015,0.315124973,-0.824686705,-0.01787435,0.121386213,-0.109799226,-0.59126906,99
4883,-1.542241473,-1.32381544,-1.363936876,0.499512479,-0.273771423,-1.844450455,-2.259708777,-0.272940276,0.567339342,0.086851291,0.060076778,0.445887288,-0.043243336,-0.02025489,-0.225613862,0.426641123,-0.83329335,105
4884,-2.415069384,2.179276082,-3.032465471,1.424099124,-0.01901906,1.428316452,1.620293485,-0.402161407,0.065938367,-0.091645384,0.876430959,-0.291071845,-0.923451801,0.302037183,0.036535171,0.330871275,-0.221953929,60
4885,-1.426912935,-1.879954138,-1.875506306,0.083655527,-2.628933077,-1.360375698,1.586319233,0.764512032,1.56193293,-0.556417213,0.154453863,1.016936376,-0.905802688,-0.26903123,-0.714505662,0.541496366,-0.840424179,85
4886,-1.254812658,-2.043181326,-0.51288078,1.369898452,-2.476481333,0.677226507,1.822369046,-0.196017521,0.179486839,0.489090511,-0.259784582,0.953924492,-0.681286961,-0.425180103,0.301887441,0.195897266,0.096230259,60
4887,-2.611233407,2.425778298,-2.708617213,2.099203715,2.708082275,-1.453239255,-2.263198156,-1.263652804,-0.061329685,0.492321356,1.431152344,-1.0341447,0.713044834,-1.449673426,0.28560798,0.117277281,-0.403912756,200
4888,1.848105079,-1.246049629,1.401632928,2.674515058,-0.40459605,-0.634670972,-0.685734844,-0.98166598,-1.071831652,0.487301906,0.13601793,-0.340162645,0.095493369,1.016396553,0.714640798,-0.813330316,0.395798209,45
4889,-1.535853065,-2.238624006,-0.757660602,0.186666042,0.290632918,-0.135142994,-1.253973566,-0.499857561,0.08827305,-0.367162995,0.410930254,-0.377412914,-0.400248831,0.59679576,0.36952902,0.290642775,-0.398289585,35
4890,-0.305336813,-0.071949961,0.695719076,-2.054135365,-2.591015429,-1.576861787,0.21078884,0.10329548,0.526702403,-0.501991448,-0.590595052,0.160189451,-0.424984457,0.407095141,1.938505637,-1.083287057,0.139720004,50
4891,2.703406031,-3.438424115,-2.280340705,1.087728446,-0.402809724,0.765500631,1.586147968,-0.926732042,-0.254675732,-0.028383913,1.428933818,-0.825515882,-0.269423963,-0.432874725,0.266116,-1.221354685,-0.441800532,60
4892,-0.666317841,0.05174677,0.821883141,0.120689488,-1.857031838,0.592898627,1.2617597,-0.832259425,-0.298909245,0.767848133,-0.061626918,0.62810463,-0.541014703,-0.042171058,-0.069734953,1.170928855,-0.216047249,63
4893,-1.885859291,3.629194813,-1.935685153,0.827922028,3.118203733,-1.310688803,-0.758621142,-0.743465994,-0.394417371,0.350240918,0.847984406,-0.551576564,-0.145186035,0.935013746,0.540880552,-0.272195436,0.921444381,26
4894,-1.492882895,-2.50286813,-0.800608241,0.004224257,0.009215059,-0.148305889,0.488009657,-0.039480556,0.082450202,-0.957971053,0.335605645,-0.762539628,-0.067520051,1.20764235,0.618686926,-0.845400499,-0.920269174,36
4895,-1.337332556,0.73103891,1.085504273,-2.532940551,1.125932814,1.080843672,-1.495424656,-0.027616674,-0.889094243,0.842251864,0.739100117,1.127621818,-0.252117784,1.03868528,0.321805021,-0.651363208,-0.510540869,65
4896,-0.799322399,-2.394679295,-0.984205369,0.836917093,0.299111851,0.769764696,0.204751864,-0.555163263,-0.247876687,-0.743806778,0.598922643,-1.211531358,0.148737645,0.270503454,0.851360671,-0.89321958,-0.347593579,275
4897,-2.142201859,2.684337421,-3.8492092,1.43453462,0.895293006,-2.048014053,-0.312400567,-0.019797279,0.64748573,-0.269064066,0.406968088,-0.445627861,0.538063042,-0.44006311,0.955665586,0.073050038,-0.119044564,80
4898,-1.190846688,0.104115071,1.607292109,-0.104270517,1.592688522,-0.989713853,-0.86053137,0.098769965,0.305154441,-0.189374559,0.380137921,0.2916334,0.196254894,-0.202292914,-0.913083856,0.122898581,-1.025904134,31
4899,0.596942716,4.118999345,-2.369709112,0.109149044,-0.268343837,0.981579231,-0.680410708,-0.556901225,-0.435789467,0.359278048,-0.981006259,0.536398472,-0.04971933,0.232816825,0.731762307,1.028331205,-0.096966129,45
4900,-0.067776434,-0.684300076,2.487469292,2.637045239,0.281981865,0.227149129,-1.160789076,-0.67513612,-0.897976607,0.593126523,0.079762497,-0.684039346,1.058949067,-0.782937196,0.348391432,-1.061236867,-0.86078747,30
4901,0.738552572,-2.658713719,-1.124176941,0.47207748,1.681909944,-0.235392721,-1.042036127,-0.129864268,-0.335659307,-0.320166842,1.112994086,-1.06618395,0.913418961,0.106833965,-1.006647465,-1.95779833,-0.028163186,30
4902,-0.982379074,-2.031071265,-1.003303718,-0.637031584,-0.282817338,0.074646727,0.767651054,-0.471408728,0.50265899,0.124672815,1.217879528,-0.082357342,-1.027331262,-0.285933526,-0.079488778,0.464106674,-0.261077937,52
4903,0.137471023,-0.511288743,0.423751232,-1.902950849,0.798162782,-0.230169597,0.555443611,-0.170096241,-0.124351406,-0.71868826,0.199229095,-0.400695717,-0.120128707,1.428977245,0.782086114,-0.471969602,-0.850045123,40
4904,-0.601848849,0.480225029,3.451731893,0.837561396,-1.664802893,-4.059100424,0.106421077,0.43461246,-0.250051786,-1.795513233,3.283783566,-2.720665599,-2.807028411,5.757306872,1.941415149,-0.289263223,9.954348547,49
4905,-2.005448065,-1.321115191,-0.640453681,0.185880498,-0.753470599,-1.389642423,0.485588008,0.863790678,1.357320046,-0.1885513,0.49394879,1.333312603,-0.822365993,-0.114141527,-2.621872639,0.345497924,-0.453233896,130
4906,9.016071671,-3.127306297,0.709723992,5.372814088,-0.618215685,-1.511048439,-0.343074043,0.389191434,-0.377224231,0.863144321,-1.451583044,1.16845366,1.868884901,-2.106223676,-1.299714099,0.178499024,-1.537556382,25
4907,4.009016839,-0.184471954,0.861037895,-1.721163054,0.023093621,-1.498468646,-0.685769265,0.019328174,-0.01299282,0.065036857,-0.235507659,0.764215833,0.830313122,-0.393361307,-1.28589803,-1.525539642,-1.378562161,45
4908,4.765502212,-1.764995575,-0.30404839,-0.139683103,-0.029455135,-1.443678533,-0.426860928,0.619466546,0.182106431,-0.671218057,0.134583938,0.337244393,0.768253642,0.281338596,-1.33423142,-1.412291528,-1.160163235,25
4909,-0.555041901,0.987782671,1.269276885,-4.138366178,-1.270965285,-1.721771336,-0.970190109,0.932390545,1.117064971,-1.077896717,0.203986434,0.115801255,0.685846481,-0.555641162,-0.724803985,-1.424079656,-0.004159943,40
4910,13.47148598,-1.439172138,0.19583996,0.426819452,-0.193473833,-1.839046711,-0.354895258,0.435077852,-0.07029459,-0.459449201,-0.465124849,0.818178818,0.628731737,-0.418581081,-0.737608186,-1.110930828,-1.441895922,55
4911,-1.142298474,3.864155669,-2.448330324,0.084008445,0.207656387,-1.203872956,-0.314794113,0.413194026,0.670542195,-0.441694546,0.006555982,0.140060817,0.272854786,-0.504997143,0.057254603,-0.489864416,-0.392189161,100
4912,-2.585988296,-1.470649737,-1.322278441,0.504848508,-1.126454697,0.932167156,0.90546633,-0.651712116,0.194320097,0.34806777,0.398576558,0.274427301,-0.954394826,0.10857359,-0.072728728,0.183388838,-0.316709246,90
4913,-0.451144607,-1.393271067,-1.521475024,0.680173149,0.790826825,-0.852858747,-1.865495416,-0.480843171,0.224626426,0.331171218,-0.094464569,0.350486508,-0.348013713,0.284815791,-0.24417008,0.44671055,0.224091985,70
4914,-1.086074381,1.934447621,-2.99218297,2.125736084,-1.537157448,1.407712758,1.85459338,-0.095903274,-0.2031784,0.125029478,0.524719027,-0.369248753,0.279371248,-0.507905045,-0.958169057,0.859127168,0.659244211,40
4915,-0.386399839,-0.109628619,0.930842751,-0.805056272,-0.783997927,-0.542905876,-1.166115117,0.254127787,0.264599897,-0.112893822,-0.717768072,1.195057397,0.36905655,-0.516623587,-0.792816283,-0.450170522,-0.651826484,20
4916,-0.632405367,4.554305823,-1.59536123,-1.125516868,-0.52075787,0.758965541,0.308313613,0.698890433,0.037646698,-0.733592861,-0.334828745,0.187432207,0.037449261,0.915348778,-0.315342637,-1.75767454,0.148144419,45
4917,-1.012559505,-1.220042791,-0.171074545,4.13E-05,-1.120969495,-1.494948756,-0.531433289,-0.000864476,0.256302871,0.042229169,2.144931732,-0.814870898,0.399663961,-0.254839464,-2.766573132,1.155754556,1.458094937,60
4918,-1.528760813,0.901192605,-0.038300819,-1.619032372,-1.942886122,-1.140205213,0.133667448,-0.038394054,1.225354598,-0.262722968,0.75240693,0.890386364,-1.742783394,0.662839911,-0.756664024,0.253865812,-1.843932321,50
4919,-1.0531341,0.449790017,-0.716085147,-1.794722449,-2.07898989,-1.38235314,0.199960527,-0.069702504,1.296711451,0.032102068,0.603248886,1.061206594,-1.343973772,-0.302400003,-0.351620093,0.416597827,-0.998976941,70
4920,-1.425446663,-2.540958187,-1.297434342,0.324072387,-1.693210816,1.169002076,1.936936798,-0.215974126,0.313657374,-0.094728117,0.128200732,0.412456984,-0.772239611,-0.231855828,0.007574544,0.197610549,0.168401578,35
4921,-1.439632865,-2.269157478,-0.726320588,0.345408189,0.034809182,-0.131374466,-0.934141008,-1.440902983,0.008041509,0.677426356,1.883905389,-0.68307372,-0.779288378,-1.093205446,0.03165688,0.206253105,-0.034973699,75
4922,0.687385902,0.842357973,-0.010397866,-4.419828686,-4.168709809,-1.297458802,1.446097364,-0.191539446,-0.806783104,-0.513261168,-0.887311158,-1.2285133,2.554340826,1.285214571,0.206679344,2.304867422,-0.108892858,40
4923,-1.564321623,1.541017606,-4.628199226,1.570468136,-0.753434857,0.046633793,0.054067652,0.214110348,0.360231559,-0.474585619,-0.452939563,-0.259877089,0.149904523,0.187087967,0.883388242,0.094617417,0.286679328,65
4924,-1.070690564,0.269950797,1.013808992,-2.52836486,0.96421092,1.403846707,0.195852122,-0.055205697,-0.129443166,-0.648206485,-0.06915716,0.138096878,-0.370646563,0.881497222,-0.176291955,-0.533551145,-0.389209833,40
4925,0.316670296,3.928733101,-2.983936057,-2.646918846,-2.404300699,0.656171728,1.825897965,2.706306205,-0.806291873,1.522226823,-1.552250969,-2.398097164,-3.69061898,-0.681621027,0.294769689,-0.109422587,-0.016651644,75
4926,0.285047641,0.787639123,0.750337352,-2.977767075,-1.948397377,1.259094337,0.985899322,-0.778961373,0.095693718,0.533563703,-0.385578373,1.698037129,-1.756331034,0.257432808,0.06024883,0.277659604,-0.218401251,15
4927,-0.834925599,0.436002035,1.022088265,-2.227450459,1.216737293,-2.34813699,-0.609422816,0.092030558,0.838020006,0.11430999,-0.096951557,1.056768264,-0.086994779,-0.532793665,-0.006261247,0.316413341,-0.161049641,73
4928,-0.666852333,0.710024141,1.309449926,-2.39083777,1.501206727,-2.226338295,-0.521564025,0.453746737,0.890787436,0.102937105,-0.143878073,1.213738692,0.181567867,-0.775651533,-0.722609057,-0.034977422,0.259695374,45
4929,-0.897465806,0.347975747,0.943320781,-2.223646296,1.835940595,-2.396361415,-0.365890775,0.49550908,0.949905526,0.094493208,-0.104139752,1.157164425,0.292384856,-0.785719645,-0.718884638,0.077482078,0.406207091,41
4930,-2.56890212,2.252700477,-3.439696215,1.650948846,0.719279552,-0.141813452,-0.954464308,-0.419117281,-0.02983978,-0.208257644,0.265478626,-0.584993698,-0.262567142,0.926976992,0.595345352,0.078098189,-0.506905633,50
4931,-1.162879939,-1.663464752,0.210099173,1.700036159,-1.799834927,-0.759538564,0.366395204,0.909482294,0.584381728,-0.307622569,-0.826881254,0.914009526,0.75751708,-0.820825587,-0.389949157,-0.409764369,-0.223798105,80
4932,3.254373449,3.432525113,-3.418704346,-0.108383275,-1.049720175,0.926772014,0.731137118,0.07404491,-0.623407243,-0.022085079,-1.306780558,0.805836042,0.617137487,0.511671343,0.243326674,-0.042752386,0.863430136,61
4933,0.711686625,-0.564740167,1.838786724,-0.045121769,3.654054183,-0.826224223,4.57070669,-0.384971867,-0.090108388,0.507033493,0.99129117,-0.435163205,0.272980297,-1.017528829,0.649193684,0.74383091,0.12973341,60
4934,1.213999647,0.990759024,-4.117832072,2.878929997,1.268880362,0.539731065,-1.924770652,-1.115039566,-1.166599186,1.086534712,0.049230578,-0.354613692,1.384500874,-1.290943729,-0.156959307,-0.806035505,0.7474026,20
4935,-1.636279933,-0.251240304,3.15033262,4.174094316,-2.635305929,-1.446705931,0.474037956,0.364768178,0.218821391,-0.747414118,0.286085007,-0.864981742,0.077691616,0.294350077,1.026706792,-0.647201704,-0.604920547,30
4936,-1.395283296,-2.287902592,-0.821177726,0.513188734,-0.563442153,0.574007781,0.108953166,0.097191252,-0.04875296,-0.039184183,-1.148111759,0.808070681,0.45006193,-0.20715911,-0.198690777,-0.339396078,0.686241968,55
4937,1.245378612,3.320483798,-2.537000342,-0.208638863,-0.116507357,1.33136248,1.662967837,-0.328441583,-0.082319668,0.311207861,0.412905859,0.431884902,-0.610836941,-0.488169932,-0.3191954,-0.416516474,0.551701015,39
4938,-1.762402991,-0.208920879,0.552795733,-1.145219118,0.002255212,0.05510417,-1.376101663,-0.537299751,-1.054231133,-0.161915805,0.425908141,-1.143031003,1.533497292,1.332821527,-1.800744712,0.221674694,-0.066437076,120
4939,-0.614943155,-0.812964494,2.191439053,3.360553152,-0.785933184,-1.717559856,-1.112270084,0.022559643,0.216655489,0.141776844,0.299427452,0.4101141,0.057154751,-0.470285522,-0.708642702,-0.089407362,-0.407707546,45
4940,-1.55912385,-1.309590981,0.538901151,-0.295496233,1.181077305,0.224067636,-0.799597715,0.410091585,0.028017608,-0.532873679,0.679692138,-0.604049314,0.466559987,0.280680602,-0.823814534,-0.994752896,-0.254342081,59
4941,0.734038438,-1.191178237,0.799164525,1.102942132,0.3758318,0.304436182,1.251935704,0.337115231,-0.186343343,-0.754330137,-0.473982384,0.258398044,-0.576762545,1.938201708,-0.074729051,-0.525154139,-0.382548299,100
4942,-1.818868832,-0.479377164,1.054706734,-0.53688991,2.861380706,-1.246920671,2.425633851,-0.143699934,0.704384973,0.543386771,1.233558978,0.298254545,-0.803282483,-0.659972162,-0.627773041,0.511630027,0.402121053,70
4943,-1.977467893,-0.530118855,1.167948168,-0.292889631,4.104485171,-1.927523975,3.385075841,0.045591106,0.771703321,0.67098783,1.093838912,0.379449875,-0.58802536,-0.65673875,-0.348038462,0.95374919,0.635757428,65
4944,-0.485703115,-0.601273562,2.566402747,2.34853584,-0.814097177,0.227738307,0.105739976,0.518072661,-0.337303298,0.042927888,-0.915997521,0.622830407,0.441046764,0.143091503,-0.608260633,-0.514773094,0.924296109,25
4945,-1.60803413,-0.0303279,0.991888253,1.753167478,-0.921730623,-0.802704654,-0.531118886,0.693330508,0.463076118,-0.144395377,-1.107623919,1.060091515,0.293392787,0.293919549,-0.749162507,0.316392478,-1.067602979,25
4946,-2.044807652,-0.539899552,1.342542462,-0.712635392,4.213243997,0.038292743,-0.520058226,-0.867515039,-0.354202754,0.289711745,0.550530084,-0.44734421,0.121728646,-0.159823022,0.016134381,0.595618423,-0.23790339,25
4947,-1.66554326,0.027289125,0.462502123,-1.901263062,-0.546878252,-1.700505252,-0.759148829,0.248009984,0.883856966,-0.695425931,-0.108199205,0.567049801,-0.300384854,0.460922435,-0.032887341,-0.081036095,-1.284527649,57
4948,0.158458295,3.046220145,3.008344057,-0.492091713,-1.329611599,0.322534705,-1.124755368,-0.148481648,-0.464895516,0.359898556,-0.810590314,1.072006677,-0.716996993,1.460186505,-0.750449474,-0.129450966,1.204054921,29
4949,0.280648895,2.019569326,0.225644232,-2.936084301,-0.726780308,-1.49541336,-2.01565421,3.380751715,-0.56727704,1.498729296,-2.164581642,-1.68246839,-2.482313382,-0.123444281,-2.357970046,0.265693627,-0.890344704,60
4950,3.172898589,-1.83964322,-0.8887894,1.071757732,0.474280934,-0.304216229,0.519997452,-0.618948798,-0.647780718,0.397336496,-0.864521885,0.528723069,0.421773393,0.416651148,0.904324247,-0.722127319,-0.539666254,75
4951,1.481159145,-3.057040617,-0.980029837,1.132504551,1.390730056,0.554646315,-0.697446582,-1.187779959,-0.959648114,-0.607383974,1.096524559,-1.198936687,-0.242265533,1.525872739,0.288976317,-1.240311242,-1.095965817,120
4952,-1.210470109,-2.013926233,-0.597875992,-0.261771896,0.873265707,1.200620095,-0.908346351,-0.05739182,-0.216350697,-0.120470106,0.123011936,-0.208312339,0.661939878,-0.598612656,-0.247079066,-0.147350512,0.518180118,55
4953,3.091093917,-2.550698757,-0.646974262,0.767603273,1.084255554,0.896972102,-0.430341597,-0.539446514,-0.849784079,-0.083860145,0.497498332,-0.815204631,0.89998915,-0.228411954,-0.304379671,-1.737260716,-0.726843996,37
4954,2.51505919,0.534248933,2.951218992,1.326394072,0.188460846,-2.111570056,-1.027828622,-0.412854996,0.044415765,0.171150828,0.197310738,0.267555307,-0.41774536,-0.23710663,0.834988755,0.821924139,-0.332811694,37
4955,-1.101240879,-0.304818159,0.92912397,-1.982436184,0.215387431,1.271734589,-0.203155218,-0.232897041,-0.423954664,-0.452412981,0.20233892,-0.485663342,0.696657684,-0.287883333,0.356352043,-1.535258293,0.469820769,30
4956,-0.510946289,4.714308175,-2.211303417,-1.768081559,-1.682489606,-1.09450074,-0.044547289,0.456508829,0.798046441,-0.863320851,0.230526038,-0.307443443,0.19416864,-0.572816627,1.38565181,-0.788792834,0.703609872,70
4957,3.100347533,-3.416552079,-2.443025022,0.702249051,-0.205939188,-0.256357703,1.016481409,-0.626192432,0.20926272,-0.338254575,1.439807258,-0.221235536,-1.474678517,1.189719385,-0.276228546,-0.262694889,-0.886446926,39
4958,-1.467579443,-0.024153085,0.642590385,-1.575508515,1.00902977,-0.326344948,1.071181901,0.914009003,0.714493208,-1.289668008,0.124182856,-0.036127188,0.417757485,0.206725286,-0.53331916,-0.506035001,-0.803491871,52
4959,-1.645702692,-1.482923853,-0.087420104,-0.121212845,2.338366468,-1.547371937,0.094384981,-0.287534729,0.153125956,0.407836612,-0.15270454,0.448168407,0.076850734,0.118080465,0.275132266,0.50760877,0.263713776,125
4960,-1.12951525,-1.576477963,-0.550556211,-0.40285458,0.013289179,-0.577509719,-1.478901635,-0.424594537,0.165563183,0.416358378,-0.282215977,0.588120351,-0.052576292,-0.500165482,-0.097862465,0.001261549,0.367251283,80
4961,-1.223960355,-0.074323645,0.281616672,-2.014529428,-0.617671627,-0.420985022,0.228418312,0.203422096,-0.037672475,-0.197692687,-0.965236714,0.908428815,0.098260206,1.119608063,0.130983458,-0.269822029,0.233092081,115
4962,-1.485936594,-2.489283669,-1.625192635,0.023149389,-1.274375566,1.246927479,1.763058481,-0.048268856,0.426029888,0.158331545,0.103659307,0.867994124,-1.055819654,-0.18827531,-0.142215939,0.790958226,-0.126615514,99
4963,0.307580852,0.311417863,1.082386762,-2.744703088,0.49758818,-1.560274535,2.103768594,-0.066832827,-0.089040798,0.117632044,-1.289858013,1.006949667,0.193717132,1.021736389,1.309443211,0.891450291,-0.08654938,250
4964,-0.205958992,-0.380800301,-1.16438637,-2.628167461,-2.154072362,-0.357521616,0.409990987,2.034586281,-0.93661731,2.600992689,-1.22895711,-2.260514513,-3.181562243,-1.963873854,0.569688037,-0.104704665,0.265909713,120
4965,0.781327313,-1.905900486,-2.183841678,-0.489487734,-1.474749514,-1.060535881,0.224816223,2.513901247,-0.900238843,3.145063235,-2.130880328,-1.24024185,-2.720562643,-1.977268885,-0.649261944,0.901320261,0.847081746,89
4966,0.50697389,3.151279173,-2.655380781,-0.110344773,-0.66320124,1.857474614,0.975201911,0.548990415,-0.14374012,-0.811015945,-0.641841701,-0.066357015,0.535312411,0.103218406,0.253526964,-1.274834644,0.4988422,40
4967,-0.790124061,4.131800932,-0.955178536,0.770445336,-0.548721378,1.485109924,0.413477626,0.172526549,-0.291158226,-0.637364809,-0.393835304,-0.101627704,-0.031860561,0.849560694,0.204992222,-1.101079859,-0.280814214,30
4968,-0.876177983,-1.624744539,0.335677046,1.661576672,0.459926073,0.096068369,-0.838888156,-0.848117166,-0.599305459,0.12339825,-0.092532245,-0.169994565,-0.406779481,1.224498075,0.291237851,-0.173714134,-0.672953467,51
4969,-1.460719046,-2.482865215,-1.119073399,0.412539278,-0.999633024,0.617930347,0.562270599,-0.036037013,0.067426863,-0.311390096,-0.997475153,0.439396521,0.17370339,0.022354007,0.681305933,-0.017280372,0.252457343,36
4970,-1.462588503,-2.206805472,-0.432484108,0.556146152,-0.035563477,1.176061002,0.201008719,0.276624112,-0.062789004,-0.697136011,-0.427226234,0.282670392,-0.117582257,0.915231111,-0.621125002,-0.127231454,-0.013145928,85
4971,-0.982865206,0.751865998,1.076414899,-1.546637861,1.472778338,0.097352275,-2.089366767,-1.458566707,-0.659629182,1.222251977,-0.433217338,1.079556177,-0.31796177,-0.366427977,0.051646109,-0.135562958,0.118066823,21
4972,0.242752879,3.942161179,-3.01480246,-1.831415913,-1.662818826,1.941879277,1.618427225,-0.492422126,0.207872445,0.261674207,0.296320932,0.239897499,-0.593369317,-1.625747056,0.956315368,-0.258824067,0.726036025,69
4973,-0.816259368,2.474894244,-3.062546581,3.216821982,0.253243636,1.413788531,-0.675618239,0.167184678,-0.313249838,-0.118061299,-0.760091857,0.328403007,-0.195174826,0.983876074,-0.644005882,0.45964904,-0.484460896,200
4974,-1.653257974,4.414218664,-0.549828842,1.851180696,0.957238766,-0.477424782,-1.984506955,-0.502944672,-0.244824085,-0.055854115,0.937634114,-0.518701194,0.330991546,-0.271564518,-0.524748534,-0.831742236,-1.164975245,75
4975,0.667063888,4.566390116,-1.420831485,-0.645306523,0.507322325,1.137124055,-0.078753583,-0.207933494,-0.491428354,0.011177312,-0.539013486,0.489454692,-0.000827468,0.414317723,0.272650823,-0.692738774,0.258861465,140
4976,0.652906031,3.489094426,-2.77971839,0.431832288,-0.123523074,1.404852993,0.866257863,-0.556706876,-0.213965331,0.622072002,0.363991215,0.490169305,-0.657645175,-0.096766436,-1.056645366,0.569623224,0.049014356,33
4977,0.694061362,1.440830115,0.043929684,-3.871090491,-2.376122695,-0.684352366,-0.525062072,-1.443630638,-1.69955196,0.521127948,-0.492164063,-1.348954964,2.787258215,1.135573501,-0.125451043,2.357076094,-0.016489107,45
4978,-1.756479955,-0.935294061,0.538831582,-0.904280699,-0.465659458,0.089033267,-0.057923915,-1.748462701,-2.111145185,0.300395248,0.031783278,-2.125929334,2.842780995,1.313526309,-0.788551572,2.925889905,-0.601003098,88
4979,-1.012438625,-1.117699706,0.679141225,0.671586101,0.545606433,2.205799995,-0.931627712,2.894433292,-0.675927802,2.263604063,3.331979886,2.383892537,-0.006771301,0.286994149,-0.774407376,1.510341282,-0.336556295,60
4980,4.789407522,-0.093288852,0.46456752,-1.431674877,-0.312094426,2.613623691,-0.145030018,1.890011594,-0.658678363,1.719117518,2.347033316,2.402199353,-0.496496064,-0.134546102,-1.262898114,0.075755013,-0.391707469,59
4981,6.002977909,-1.147329258,1.740664819,3.511458224,-0.086870199,0.47025088,-0.311247225,0.790528589,-0.358297727,1.103825872,2.218148269,1.259812027,-1.567717309,0.596937859,-1.403935566,0.877923628,0.81548261,45
4982,4.996123407,-0.542794714,1.092487592,0.925270192,-0.151184092,1.872103228,-0.140132846,2.825510112,-1.115955069,2.25144785,3.484516446,2.312501894,0.175878152,0.493884865,-0.30455544,-0.170805189,-0.958211183,100
4983,1.053860892,-1.148939271,-1.047198929,-1.715914352,-1.409073107,-1.304017846,1.068571707,0.448878714,0.20035698,-1.447841602,0.537831119,-1.518312079,1.799802166,0.136864789,0.34811522,0.316759377,-0.280022974,62
4984,-1.474042544,-2.031824145,-1.007948813,0.324161422,-1.434802425,-2.211559099,-0.985363547,0.390204818,0.750250136,-0.611094661,0.164291707,0.175633605,-0.153954046,0.555988373,0.147399821,-0.013907091,0.971650678,150
4985,-1.174312854,0.607823882,0.769457577,-2.432995992,-0.161301418,0.881830647,-1.019645681,-1.129279341,-0.420272165,0.071016838,0.139800596,-0.217466278,-0.125325826,-0.104165704,1.246153171,-0.989380941,-0.093062165,55
4986,-1.140896749,-1.30526949,-0.971113906,-0.110327279,-0.992445383,-1.393524176,-1.081055742,0.175631924,0.783140474,-0.617716621,0.256085191,-0.217093136,0.323830558,-0.439981701,0.337089837,-0.225342001,-0.652371689,79
4987,-1.472491929,-2.082351857,-1.036419186,0.097067602,-1.169956198,-1.43624693,-0.406771296,-0.408311615,0.83939475,0.258980695,0.901822633,0.71460516,-0.955860138,-0.502513994,-0.866774854,0.529799989,-0.759072703,39
4988,-0.92558617,-0.836003746,0.878482753,-0.788003893,0.252029903,1.063195343,1.767484549,0.763382906,-0.027253315,-0.842638724,-0.331940084,-0.074297985,0.811035674,-0.142995153,-0.127338351,-1.658758618,0.699635408,95
4989,-0.203602525,-2.358869961,-0.790557727,-0.075569744,0.951496313,1.068378068,1.560306948,0.997983653,0.069948118,-0.848314193,-0.736881411,0.121739387,1.078021786,0.032305772,-0.791056097,-0.950377886,0.729994315,50
4990,0.92752096,-1.09940251,0.156057893,-0.789379171,0.919205523,0.601398567,-0.261115438,0.084000801,-0.250284595,0.0053484,-0.453914041,0.42299493,0.795748033,-0.671896465,-0.584607648,-0.858121203,1.20498957,75
4991,0.145895146,-2.244329499,-0.27815006,1.35628901,-1.205855393,-0.89898493,0.793915209,-0.700946969,0.10586972,-0.372291023,1.646914128,-0.483117417,-2.115820943,1.948008026,0.1345318,-0.397605034,0.226772254,42
4992,-1.220898392,-2.246358099,-1.459425627,0.307224253,-0.215129605,-0.526386439,-0.788228967,-0.531838204,0.02247314,-0.030423165,-0.003661341,-0.366550013,0.180577239,0.028216275,0.748503221,-0.207229417,-0.261828604,54
4993,0.122775083,0.221185269,1.951792002,-0.531987469,0.760521505,0.933245458,-0.632974899,-0.986702203,-0.528514663,1.346132216,0.576894601,0.855641088,-0.421168693,-1.222363109,-1.469386771,-0.220767324,0.18183949,70
4994,-1.01946793,0.308967341,1.894902881,-1.639238709,5.04337556,-2.999152992,1.412289419,0.962724319,0.87032645,-0.213235605,0.729205444,0.17719327,0.700963592,-0.541082562,-0.631462068,0.741577989,0.195722441,85
4995,-0.990942036,0.046037402,1.159565269,-0.896271699,-1.099710738,1.380185801,0.945564603,0.444001035,-0.083354858,-0.727836321,-0.869380769,-0.104217299,0.631951777,-0.03042854,0.518090663,-1.307654598,-0.182612908,45
